"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus"
"Oscillochloris",0,0,0,0,2.8344537299049e-05,6.28705432643643e-06,5.47873156406829e-06,1.90304614252547e-05,0,4.75529264070911e-06,0.000219087222489518,0,0,0,0,0,0,0,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Oscillochloridaceae","Oscillochloris"
"Oxalicibacterium",0,1.2230396203685e-05,0,2.44884365602562e-05,1.41722686495245e-05,0,1.64361946922049e-05,0,1.97824915058927e-05,4.75529264070911e-05,4.29582789195134e-06,6.55436848659632e-06,0,1.33209596419326e-05,0,0,8.99515161328044e-05,2.74612110394068e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalicibacterium"
"Oxalophagus",0,0,0,0,4.72408954984151e-06,6.28705432643643e-06,1.64361946922049e-05,0,0,4.75529264070911e-06,3.8662451027562e-05,0,0,0,0,0,2.69854548398413e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_2","Oxalophagus"
"Pacearchaeota_Incertae_Sedis_AR13",0,0,4.62051694343563e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Archaea","Pacearchaeota","Unassigned","Unassigned","Unassigned","Pacearchaeota_Incertae_Sedis_AR13"
"Paenibacillus",0.000301232039039672,0.000305759905092125,0.00077162632955375,0.00101382127359461,0.000510201671382883,0.00037093620525975,0.000482128377638009,0.000456731074206113,0.000296737372588391,0.000570635116885093,0.000343666231356107,0.000589893163793668,0.000266613343997867,0.000412949748899911,0.000298415000831029,0.00127829591117276,0.000930998191974526,0.000840313057805849,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus"
"Paenisporosarcina",0,0,0,4.89768731205125e-06,0,0,5.47873156406829e-06,0,0,1.42658779221273e-05,0,0,0,0,0,8.59840298995133e-05,3.14830306464815e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina"
"Paludibaculum",6.5266941791929e-05,6.11519810184251e-05,3.69641355474851e-05,0.000107749120865127,0.000118102238746038,3.77223259586186e-05,0.000131489557537639,8.24653328427703e-05,7.41843431470977e-05,2.85317558442547e-05,0,0.000150750475191715,1.77742229331911e-05,6.21644783290188e-05,7.55481014762099e-06,5.73226865996756e-06,3.59806064531218e-05,0,"Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Paludibaculum"
"Panacagrimonas",6.02464078079345e-05,4.28063867128976e-05,2.31025847171782e-05,0.000127339870113332,4.25168059485736e-05,7.54446519172372e-05,3.8351120948478e-05,0.000145900204260286,3.95649830117854e-05,0.000114127023377019,3.00707952436594e-05,4.58805794061742e-05,9.77582261325513e-05,5.32838385677304e-05,0,0.000108913104539384,4.49757580664022e-05,1.64767266236441e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Panacagrimonas"
"Pandoraea",3.51437378879618e-05,4.28063867128976e-05,7.85487880384057e-05,8.32606843048712e-05,1.41722686495245e-05,1.25741086528729e-05,3.8351120948478e-05,1.26869742835031e-05,4.94562287647318e-06,1.90211705628364e-05,4.29582789195134e-06,6.55436848659632e-06,0,8.8806397612884e-06,3.7774050738105e-06,5.73226865996756e-06,0.000103444243552725,1.09844844157627e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"Pantoea",6.02464078079345e-05,0,7.85487880384057e-05,4.40791858084612e-05,0,0,5.47873156406829e-06,0,4.94562287647318e-06,9.51058528141822e-06,0,0,4.44355573329778e-06,4.4403198806442e-06,0,0,4.49757580664022e-05,5.49224220788137e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea"
"Parabacteroides",1.50616019519836e-05,0,0,0,0,0,5.47873156406829e-06,0,4.94562287647318e-06,4.75529264070911e-06,4.29582789195134e-06,0,0,0,0,0,0,5.49224220788137e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides"
"Parachlamydia",0.00048699179644747,0.000470870253841873,0.000448190143513256,0.000607313226694355,0.000472408954984151,0.000188611629793093,0.000476649646073941,0.000266426459953566,0.000113749326158883,0.000304338729005383,0.00038662451027562,0.000144196106705119,0.000271056899731165,0.00030638207176445,0.000506172279890606,0.000647746358576334,0.00125032607424598,0.000900727722092544,"Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","Parachlamydia"
"Paracoccus",6.02464078079345e-05,4.28063867128976e-05,4.62051694343563e-06,2.44884365602562e-05,1.41722686495245e-05,1.88611629793093e-05,4.38298525125463e-05,1.90304614252547e-05,1.97824915058927e-05,1.42658779221273e-05,2.5774967351708e-05,0,2.22177786664889e-05,8.8806397612884e-06,0,0,3.14830306464815e-05,5.49224220788137e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"Parafilimonas",0.00105933267062285,0.000214031933564488,0.000143236025246505,0.000293861238723075,0.000656648447427969,0.000666427758602262,0.000482128377638009,0.000501135484198374,0.000776462791606289,0.000741825651950621,0.000408103649735377,0.000111424264272137,0.000426581350396587,0.000519517426035372,0.000351298671864376,0.000194897134438897,0.000319327882271456,0.00052176300974873,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Parafilimonas"
"Paralcaligenes",0,0,0,0,0,0,0,0,0,0,0,0,4.44355573329778e-06,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Paralcaligenes"
"Paraliobacillus",3.51437378879618e-05,0,0,0,2.36204477492075e-05,1.25741086528729e-05,0,0,4.94562287647318e-06,0,0,0,5.77662245328712e-05,1.33209596419326e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Paraliobacillus"
"Parapedobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Parapedobacter"
"Parapusillimonas",0,0,1.84820677737425e-05,9.7953746241025e-06,0,0,0,0,0,0,0,0,4.44355573329778e-06,4.4403198806442e-06,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Parapusillimonas"
"Parasegetibacter",0.000155636553503831,0.00019568633925896,0.000138615508303069,0.000293861238723075,0.000207859940193026,0.000427519694197678,0.000284894041331551,0.000247395998528311,0.00042037794450022,0.000275806973161128,0.000214791394597567,0.00037359900373599,0.000137750227732231,0.000155411195822547,0,0,0.00020688848710545,1.64767266236441e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Parasegetibacter"
"Parasutterella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella"
"Parcubacteria_genera_incertae_sedis",0.0050506571878985,0.00519791838656613,0.00614990805171283,0.00789996963433866,0.00858367071206202,0.00746902053980648,0.0076537879950034,0.0109298283452379,0.00945108531694024,0.00925855477146064,0.00638789607533164,0.00986432457232746,0.00847386078339888,0.0122686038302199,0.00509949684964417,0.00529088397315005,0.00801018251162623,0.00529452148839764,"Bacteria","Parcubacteria","Unassigned","Unassigned","Unassigned","Parcubacteria_genera_incertae_sedis"
"Parvibaculum",9.53901456958962e-05,7.33823772221101e-05,9.24103388687126e-05,0.000102851433553076,2.36204477492075e-05,0.000157176358160911,0.000197234336306458,3.17174357087578e-05,1.97824915058927e-05,7.60846822513457e-05,5.1549934703416e-05,0.00019663105459789,0.000195516452265103,0.000115448316896749,7.93255065500204e-05,0.000298077970318313,1.79903032265609e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Parvibaculum"
"Patulibacter",0,0,2.31025847171782e-05,0,4.72408954984151e-06,0,2.19149262562731e-05,1.26869742835031e-05,4.94562287647318e-06,0,0,3.93262109195779e-05,0,1.33209596419326e-05,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Solirubrobacterales","Patulibacteraceae","Patulibacter"
"Pediococcus",0,0,0,0,0,6.28705432643643e-06,0,0,0,0,0,0,0,0,3.7774050738105e-06,0,0,0,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus"
"Pedobacter",0,3.05759905092125e-05,1.38615508303069e-05,0.000161623681297691,0.00137943414855372,0.000817317062436736,0.00228463106221648,0.00202357239821875,0.0018447173329245,0.0012553972571472,0,0.000471914531034935,0.000315492457064143,0.00035966591033218,0,8.02517612395458e-05,0.000161912729039048,2.19689688315255e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Pedomicrobium",0.000507073932383448,0.000605404612082408,0.000517497897664791,0.000406508046900254,0.000585787104180347,0.000691575975908008,0.000509522035458351,0.000501135484198374,0.00062314848243562,0.000556369238962966,0.000378032854491718,0.00133709117126565,0.000990912928525406,0.00104791549183203,0.000498617469742985,0.000286613432998378,0.000166410304845688,7.13991487024578e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"Pelobacter",1.00410679679891e-05,0,1.84820677737425e-05,0,0,6.28705432643643e-06,0,0,1.97824915058927e-05,0,0.00073888239741563,3.93262109195779e-05,0,0,0,0,0,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Pelobacter"
"Pelomonas",0,0,0,0,0,0,0,6.34348714175156e-06,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas"
"Pelosinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49224220788137e-06,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Pelosinus"
"Peptoniphilus",3.01232039039672e-05,0,0,0,0,0,0,0,0,0,8.59165578390267e-05,3.27718424329816e-05,0,0,3.7774050738105e-06,5.73226865996756e-06,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Peptoniphilus"
"Peredibacter",0.000105431213663885,7.33823772221101e-05,0.000120133440529326,0.000396712672276151,6.61372536977811e-05,1.88611629793093e-05,0.00015888321535798,6.34348714175156e-05,4.94562287647318e-06,2.37764632035455e-05,0.000150353976218297,7.20980533525595e-05,2.66613343997867e-05,3.99628789257978e-05,9.82125319190729e-05,0.000676407701876172,0.000454255156470662,3.29534532472882e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter"
"Perlucidibaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Perlucidibaca"
"Permianibacter",0,0,0,0,9.44817909968301e-06,4.4009380285055e-05,1.09574631281366e-05,2.53739485670063e-05,0,4.75529264070911e-06,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Permianibacter"
"Phaeospirillum",0,0,2.77231016606138e-05,5.38745604325637e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.44490919394446e-05,3.29534532472882e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Phaeospirillum"
"Phaselicystis",0.000391601650751574,1.83455943055275e-05,0.000115512923585891,9.7953746241025e-06,3.77927163987321e-05,0.000144602249508038,3.8351120948478e-05,3.80609228505094e-05,5.93474745176781e-05,5.70635116885093e-05,8.16207299470754e-05,0.000170413580651504,4.88791130662756e-05,3.99628789257978e-05,0,0,0.000134927274199207,3.84456954551696e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis"
"Phenylobacterium",0.00441806990591519,0.00367523405920735,0.00299871549628972,0.00738081477926123,0.00621217775804158,0.00425004872467103,0.00523766737524928,0.00452290633206886,0.00341247978476649,0.00424172103551253,0.00523661420028868,0.0046339385200236,0.00379924015196961,0.00383199605699595,0.00527703488811326,0.00822007325839347,0.00549154005990771,0.00315254702732391,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"Phreatobacter",7.53080097599181e-05,0,2.77231016606138e-05,1.9590749248205e-05,1.8896358199366e-05,2.51482173057457e-05,2.19149262562731e-05,3.80609228505094e-05,2.96737372588391e-05,9.03505601734731e-05,0.000240566361949275,0.000111424264272137,6.66533359994668e-05,1.77612795225768e-05,0.000177538038469093,0.000510171910737112,0,0.000137306055197034,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_incertae_sedis","Phreatobacter"
"Phycicoccus",5.52258738239399e-05,6.11519810184251e-06,5.54462033212276e-05,9.7953746241025e-05,8.03095223473056e-05,5.65834889379279e-05,0.000120532094409502,9.51523071262735e-05,9.39668346529904e-05,9.51058528141822e-05,4.29582789195134e-06,0.000111424264272137,0.000146637339198827,7.10451180903072e-05,0,4.58581492797404e-05,0.000130429698392566,5.49224220788137e-06,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Phycicoccus"
"Phycicola",0,0,0,1.46930619361537e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Phycicola"
"Phytohabitans",0,0,0,2.44884365602562e-05,0,0,0,1.26869742835031e-05,0,0,0,0,4.44355573329778e-06,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Phytohabitans"
"Pirellula",0.00270606781737306,0.00292917989078256,0.00488388640921146,0.00263495577388357,0.00319348453569286,0.00421232639871241,0.00342420722754268,0.003038530340899,0.00250248517549543,0.00328590721472999,0.00353546635507595,0.00198597365143868,0.00249283476638006,0.0027929612049252,0.00205868576522672,0.00103754062745413,0.0011288915274667,0.00114238637923932,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Pirellula"
"Piscibacillus",2.00821359359782e-05,0,4.15846524909207e-05,0,1.8896358199366e-05,4.4009380285055e-05,2.73936578203414e-05,2.53739485670063e-05,1.97824915058927e-05,2.85317558442547e-05,0,0,8.88711146659557e-06,2.66419192838652e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Piscibacillus"
"Piscinibacter",5.02053398399454e-06,0.000177340744953433,0.000235646364115217,7.34653096807687e-05,3.30686268488905e-05,8.17317062436737e-05,3.8351120948478e-05,6.34348714175156e-05,5.93474745176781e-05,4.2797633766382e-05,0,1.31087369731926e-05,1.77742229331911e-05,3.99628789257978e-05,3.77740507381049e-05,0,1.79903032265609e-05,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Piscinibacter"
"Planctomicrobium",3.01232039039672e-05,0.000177340744953433,0.000244887398002088,0.000220395929042306,1.8896358199366e-05,6.28705432643643e-06,5.47873156406829e-06,1.26869742835031e-05,1.48368686294195e-05,1.90211705628364e-05,0,5.89893163793669e-05,4.44355573329778e-06,9.76870373741724e-05,0.000294637595757219,0,4.49757580664022e-05,5.49224220788137e-06,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomicrobium"
"Planctopirus",0.000175718689439809,0.000128419160138693,0.000526738931551662,0.00015672599398564,0.000198411761093343,0.000276630390363203,0.000246542920383073,0.000133213229976783,9.39668346529904e-05,0.000137903486580564,5.58457625953674e-05,5.89893163793669e-05,0.000151080894932125,0.000155411195822547,0.00030219240590484,0.000131842179179254,0.000310332730658175,0.000137306055197034,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctopirus"
"Planifilum",0.000391601650751574,0,0,1.9590749248205e-05,0.000151170865594928,0.000125741086528729,9.86171681532292e-05,8.88088199845219e-05,8.90212117765172e-05,0.000123637608658437,3.8662451027562e-05,0.000294946581896834,0.000315492457064143,0.000248657913316075,0.000109544747140504,0,8.0956364519524e-05,2.74612110394068e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_2","Planifilum"
"Planosporangium",0,0,0,0,0,6.28705432643643e-06,1.64361946922049e-05,0,0,3.80423411256729e-05,0,1.31087369731926e-05,0,1.33209596419326e-05,0,0.000131842179179254,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Planosporangium"
"Pleomorphomonas",5.02053398399454e-06,0,2.31025847171782e-05,0,5.66890745980981e-05,1.25741086528729e-05,3.8351120948478e-05,3.80609228505094e-05,2.47281143823659e-05,0,0,0,5.33226687995734e-05,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Pleomorphomonas"
"Polaromonas",5.02053398399454e-06,4.28063867128976e-05,8.7789821925277e-05,0.000284065864098972,0.000236204477492075,1.88611629793093e-05,0.000257500383511209,0.000101495794268025,0.000118694949035356,6.65740969699275e-05,0,0.000294946581896834,0.000142193783465529,0.000226456313912854,5.28836710333469e-05,5.1590417939708e-05,0.000170907880652328,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas"
"Polyangium",2.00821359359782e-05,3.05759905092125e-05,3.23436186040494e-05,6.85676223687175e-05,1.8896358199366e-05,0.00026405628171033,6.02660472047512e-05,6.97783585592672e-05,0.000118694949035356,7.60846822513457e-05,3.8662451027562e-05,0.000235957265517467,1.33306671998934e-05,0.000106567677135461,2.2664430442863e-05,0.00030381023897828,0,2.74612110394068e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Polyangium"
"Polycladomyces",0,0,0,0,0,0,0,0,0,0,0,0,2.22177786664889e-05,0,0,0,2.24878790332011e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae_2","Polycladomyces"
"Polynucleobacter",0,0,4.62051694343563e-06,0,4.72408954984151e-06,1.25741086528729e-05,3.28723893844097e-05,0,0,2.85317558442547e-05,4.29582789195134e-06,0,4.44355573329778e-06,0,7.55481014762099e-06,5.73226865996756e-06,2.24878790332011e-05,1.64767266236441e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"Pontibacter",0,0,5.54462033212276e-05,0,0,0,0,0,0,0,0,0,0,0,3.7774050738105e-06,0,0,0,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Pontibacter"
"Poribacteria_genera_incertae_sedis",0,1.2230396203685e-05,0,0,0,6.28705432643643e-06,0,0,0,0,0,0.000131087369731926,8.88711146659557e-05,8.43660777322398e-05,0,0,0,0,"Bacteria","Poribacteria","Unassigned","Unassigned","Unassigned","Poribacteria_genera_incertae_sedis"
"Porphyromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
