"","KO-OElogFC","KO-OElevel","KO-OEp","KO-WTlogFC","KO-WTlevel","KO-WTp","OE-WTlogFC","OE-WTlevel","OE-WTp","KO","OE","WT","phylum","class","order","family","genus","species"
"ASV_1669",-1.07866782844021,"nosig",0.144946637605025,0.0903176903217809,"nosig",0.912735292043625,1.168985518762,"nosig",0.113426285981694,3.60861183500532e-05,0.00010216290310597,3.58111392565901e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_525",-0.56955437620519,"nosig",0.23704121090058,-0.117575594869731,"nosig",0.812732774522446,0.45197878133546,"nosig",0.342365125186082,0.000180004408561905,0.000324961314598731,0.000196219549213325,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1491",-1.09044300772754,"nosig",0.0923588040890185,0.213291413327093,"nosig",0.772980890595988,1.30373442105463,"nosig",0.047478186900727,4.12703639185469e-05,0.000111418031883341,3.57422852740947e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_1179",-0.392044482758756,"nosig",0.558382530837422,0.0419681776134988,"nosig",0.950982862369847,0.434012660372254,"nosig",0.516162711450129,7.82041179254619e-05,0.00012743092523692,7.60583517950249e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_1550",1.06050004576758,"nosig",0.133501169786479,-0.0115040000183956,"nosig",0.985214949482642,-1.07200404578598,"nosig",0.125398279853402,6.21517684883427e-05,3.5292669108507e-05,6.71245580872784e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_1930",-1.42425759525821,"nosig",0.050775449913735,0.0606793351606119,"nosig",0.941807315236831,1.48493693041882,"nosig",0.0409599257140043,2.87814940605459e-05,9.6162493639491e-05,2.67929651638125e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_2367",-4.17122637829681,"depleted",0.00123377357137844,-2.95399695651374,"nosig",0.0217702169977955,1.21722942178307,"nosig",0.233165080474965,0,7.17878961988661e-05,2.23417236842313e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1856",-1.54865288108589,"nosig",0.0590801534735647,-0.375187728204895,"nosig",0.666952773824923,1.173465152881,"nosig",0.136470193847783,3.21869041849137e-05,0.000128360560329769,4.50056034750711e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_taibaiensis"
"ASV_2213",-0.222634932215178,"nosig",0.738333888629047,-0.164727601948874,"nosig",0.806801089709026,0.0579073302663033,"nosig",0.929033046938588,4.45808899339633e-05,6.56138937450293e-05,5.37532178261634e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Unassigned"
"ASV_323",0.643449448502716,"nosig",0.111178439335755,0.265674516866896,"nosig",0.504881886373375,-0.37777493163582,"nosig",0.35269231521835,0.000548220498847765,0.000439801380876146,0.000478166165630277,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_2783",1.00187471049759,"nosig",0.131966402059159,0.791949598004028,"nosig",0.227204670498563,-0.209925112493558,"nosig",0.769817325439622,7.68008457254552e-05,4.57117854392204e-05,4.43272432233916e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1515",1.23424653838188,"nosig",0.0667914254580294,0.0859380992519654,"nosig",0.886762113112373,-1.14830843912992,"nosig",0.0878923753848787,7.94365086297858e-05,4.04573503755494e-05,8.09915047730668e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Unassigned"
"ASV_1779",-0.996786135318326,"nosig",0.113130557606105,-0.614009805569897,"nosig",0.347510634230068,0.382776329748428,"nosig",0.514489426433387,4.90196010397518e-05,0.000126600756228641,8.04752176268302e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1626",-0.463389252544699,"nosig",0.488144433763097,0.981393337983824,"nosig",0.186727844593819,1.44478259052852,"nosig",0.044926282911861,8.44581826171081e-05,0.000136757838779606,4.01664168055777e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2531",-1.41384065708671,"nosig",0.0900836790586451,0.0464119826150129,"nosig",0.959288774482422,1.46025263970172,"nosig",0.0784577129495732,1.88522464872707e-05,6.603849290635e-05,1.79743941801707e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2780",0.663409400727174,"nosig",0.351675878489422,0.307100238002552,"nosig",0.656251790625785,-0.356309162724622,"nosig",0.625914639150376,5.36426987774179e-05,4.00639257305341e-05,4.4349453242081e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1564",-0.0526814473223421,"nosig",0.933301025629611,0.454097330558577,"nosig",0.483743772051635,0.506778777880919,"nosig",0.430199817564973,0.000146762388344864,0.000192511246871486,0.000111347207400758,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Unassigned"
"ASV_2715",-0.490940307352323,"nosig",0.652862370068234,-1.47557403949869,"nosig",0.160555077486639,-0.984633732146372,"nosig",0.322830967670343,1.33011666681839e-05,2.54417237833492e-05,4.47386588964538e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Unassigned"
"ASV_2132",0.339277891783331,"nosig",0.607206711964473,-0.312614670505532,"nosig",0.62486687383679,-0.651892562288863,"nosig",0.313277702876995,0.000101775887896345,0.000100555190328928,0.000134241366494085,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2637",2.64804996505864,"nosig",0.0345990617835504,1.95799288793726,"nosig",0.103795928000383,-0.690057077121379,"nosig",0.590120389407811,4.65262467640107e-05,5.02189546422402e-06,9.02901926792712e-06,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Unassigned"
"ASV_520",0.307741259382263,"nosig",0.467548603099701,0.31011774372601,"nosig",0.466469627080154,0.00237648434374742,"nosig",0.995437943601909,0.000282514667326631,0.000282136030482127,0.000236017635486235,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1078",-0.726684867957729,"nosig",0.182321805385172,-0.35541154859349,"nosig",0.527778444984056,0.371273319364239,"nosig",0.479348035665268,9.21213423146311e-05,0.000187345888228067,0.000120692111048476,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_1187",-0.908284673835509,"nosig",0.147312703456668,-0.317933213140534,"nosig",0.629657917339542,0.590351460694975,"nosig",0.328973269959467,5.92914701062882e-05,0.000135157871358022,7.59640798379776e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2687",-0.301716928146474,"nosig",0.733019411360267,0.361974600142615,"nosig",0.704115867435936,0.663691528289089,"nosig",0.465245183515303,2.17280743013068e-05,3.50906505089909e-05,1.80270859920693e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_1171",-0.835989801848558,"nosig",0.122134970653689,-0.487278045937946,"nosig",0.386951568741715,0.348711755910612,"nosig",0.491187567319625,6.48125803466817e-05,0.000141196045009475,9.38722522975222e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1269",-0.490069458014484,"nosig",0.260505570315593,0.0354707586381873,"nosig",0.938050557545133,0.525540216652672,"nosig",0.225600193156995,0.000156355375440453,0.000279159775362882,0.000160917007411975,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_1712",-1.62144924204402,"nosig",0.055433582816164,-1.2420052801466,"nosig",0.154501221801063,0.379443961897424,"nosig",0.609639650833399,1.80082743008716e-05,7.5284172132258e-05,4.93791458447096e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_1760",0.515386004804375,"nosig",0.484943500405191,0.716141971481623,"nosig",0.345059645586211,0.200755966677248,"nosig",0.79492613189451,5.80102120291172e-05,5.10409834454122e-05,3.55067258765848e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2759",0.406554326791315,"nosig",0.654553733059943,1.25707375662033,"nosig",0.19306234793374,0.850519429829013,"nosig",0.381697765579334,5.3935198205929e-05,5.09375123640066e-05,2.23551999084216e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2380",0.899605943537775,"nosig",0.28102999148819,-0.19101182548502,"nosig",0.803886235585188,-1.09061776902279,"nosig",0.181347279615167,5.30840578981315e-05,3.57776782997095e-05,6.71732008859579e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Conexibacteraceae","Conexibacter","Conexibacter_arvalis"
"ASV_1642",0.392197664004851,"nosig",0.498919858555724,0.509394732623045,"nosig",0.387747032539302,0.117197068618195,"nosig",0.844361417475761,0.000115195534918559,0.000112299028844997,8.47006326529633e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2011",-0.696841600411259,"nosig",0.378169891990512,-0.377512671568091,"nosig",0.641720727524308,0.319328928843168,"nosig",0.673055712304754,3.20854393489472e-05,6.62328748154486e-05,4.4935332741226e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_1429",-0.878864488646202,"nosig",0.16043055678873,0.7954146788017,"nosig",0.281326080965974,1.6742791674479,"nosig",0.0132483105587384,5.43110910172088e-05,0.000125099727516935,3.12297220032961e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2230",-1.23213897499761,"nosig",0.0911714978342949,0.201431949360619,"nosig",0.802770420537059,1.43357092435823,"nosig",0.052205601730991,4.12470072308455e-05,0.000121714928031407,3.58387199552641e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1458",-1.4748660883971,"nosig",0.0272139960730802,-1.39817286523241,"nosig",0.0391105587154444,0.0766932231646915,"nosig",0.890197937660581,2.67433206502074e-05,0.000101467361806889,8.06499259836986e-05,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1511",-1.4242265040435,"nosig",0.0334812609818005,-1.97983198511086,"depleted",0.00190599542348005,-0.555605481067363,"nosig",0.291813679858284,2.7397285061326e-05,9.59118369087816e-05,0.000120530611295961,"Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1865",-0.592832992749959,"nosig",0.4309096428452,-0.280498903717067,"nosig",0.716350144954244,0.312334089032892,"nosig",0.668890392532993,4.65937489836604e-05,8.57920154399708e-05,5.82081356711176e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2080",-1.57290334295179,"nosig",0.0962390386389419,-2.1598221030057,"nosig",0.0163817807457578,-0.586918760053907,"nosig",0.422205030893147,9.22466675891333e-06,4.02972334828854e-05,5.3873122990483e-05,"Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned"
"ASV_2662",-0.868303123232543,"nosig",0.0986414792707598,-0.767475658870328,"nosig",0.150163520203312,0.100827464362214,"nosig",0.834704554259858,7.59236022210375e-05,0.00017713977269626,0.000138660458593382,"Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_281",0.181451066841801,"nosig",0.570836646319402,0.38936558784497,"nosig",0.231550745442957,0.207914521003169,"nosig",0.523628236421922,0.000610215101917094,0.000658502632294238,0.000472308628078102,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1175",-0.775165155310573,"nosig",0.126184430901289,-0.736873733906702,"nosig",0.150428489939655,0.0382914214038712,"nosig",0.933398320469513,6.72618989461947e-05,0.000146429914452975,0.000120533512390496,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2343",-0.259842314667805,"nosig",0.651630148664488,0.0586834627751385,"nosig",0.921426549745084,0.318525777442943,"nosig",0.578835860631794,6.89207556321683e-05,0.00010129366015449,6.66048478370508e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2422",-0.334920321613172,"nosig",0.623866698271343,-0.190073572229431,"nosig",0.785860162478945,0.144846749383741,"nosig",0.826870744451899,4.47769093117204e-05,7.12211408910999e-05,5.34729608280126e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2720",-4.33189287688916,"depleted",0.000279348878741394,-3.92718186460383,"depleted",0.00113789348475617,0.404711012285329,"nosig",0.6231999700324,0,7.53731577759826e-05,4.98996470216505e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2788",-1.59071974100333,"nosig",0.0145420550056208,-0.526892514361294,"nosig",0.468260507050541,1.06382722664204,"nosig",0.0783246224278541,3.32311892359844e-05,0.000126224267823822,4.93965684797671e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_818",-1.09668315173101,"nosig",0.0524640431571724,-1.23226856014367,"nosig",0.0285330052121544,-0.135585408412663,"nosig",0.788542232346461,6.85240938225788e-05,0.000182426918582045,0.000169991098141218,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1814",-2.23936279048421,"nosig",0.0227791226931055,-1.80355487112207,"nosig",0.0751361823822613,0.435807919362143,"nosig",0.596142338716625,1.00304926978013e-05,6.50264581805631e-05,3.98241521175052e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1221",0.190796772242032,"nosig",0.772287341333211,-0.529584167220823,"nosig",0.405428687012836,-0.720380939462855,"nosig",0.259195975032341,9.37185319048647e-05,0.00010171720863618,0.000143019896488537,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2825",0.12107948574814,"nosig",0.880671202539421,-0.0992484468034402,"nosig",0.902077064971069,-0.220327932551581,"nosig",0.782475906515342,3.72019308223739e-05,4.03293086771372e-05,3.99146427657624e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1203",0.487241240316214,"nosig",0.409490573570964,0.278270235448911,"nosig",0.633177125584127,-0.208971004867302,"nosig",0.727964931701891,0.000100993582805686,8.61962874457265e-05,8.50927918735798e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1958",-0.998990715712741,"nosig",0.251824639132299,0.0873650126478841,"nosig",0.928333938885973,1.08635572836063,"nosig",0.211379920683654,2.21564114871123e-05,6.07501876758935e-05,2.23551999084216e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2416",-1.36043907127909,"nosig",0.0345298741505393,-0.678455310415583,"nosig",0.325404457070313,0.681983760863506,"nosig",0.247247048079162,3.59615165378258e-05,0.000121569934517893,6.27363828441694e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2799",-0.759880206737552,"nosig",0.393596894056063,-1.21731804527161,"nosig",0.156982623572009,-0.457437838534058,"nosig",0.557340981971091,1.74491939987044e-05,3.96624755169414e-05,4.95836500960827e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2189",-0.294168666313614,"nosig",0.649091852266714,-0.277214629352877,"nosig",0.670408319225528,0.0169540369607372,"nosig",0.97828376404402,5.84130151428409e-05,9.16120047182223e-05,7.63749821475884e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2495",-0.499228773127662,"nosig",0.449567413550881,-0.331861097387659,"nosig",0.622636792492065,0.167367675740003,"nosig",0.791986144143485,5.56746210279019e-05,9.60768594762281e-05,7.17451909282806e-05,"Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_299",1.06028994902924,"nosig",0.00822193859286462,0.0790850558680585,"nosig",0.835845536424513,-0.981204893161184,"nosig",0.0144042289251307,0.000545605471088283,0.000310984389282624,0.000537592398614992,"Chloroflexi","Chloroflexia","Chloroflexales","Oscillochloridaceae","Oscillochloris","Unassigned"
"ASV_1219",1.06253610060424,"nosig",0.112991247763496,0.288817880606183,"nosig",0.645266388217528,-0.773718219998056,"nosig",0.256784517203045,9.12796573683328e-05,4.98442612099549e-05,7.57600964678235e-05,"Chloroflexi","Chloroflexia","Chloroflexales","Oscillochloridaceae","Oscillochloris","Unassigned"
"ASV_1255",0.0972216843587117,"nosig",0.890196181939817,-0.513893840353252,"nosig",0.452185145532493,-0.611115524711964,"nosig",0.369131304624215,5.60838950129206e-05,6.03008615125225e-05,8.03662446687282e-05,"Chloroflexi","Chloroflexia","Chloroflexales","Oscillochloridaceae","Oscillochloris","Unassigned"
"ASV_1835",0.1470834482051,"nosig",0.860012586303073,-0.0604297164305882,"nosig",0.940080368810512,-0.207513164635688,"nosig",0.79886462591974,3.51339100071017e-05,3.98034484587136e-05,4.02345848893688e-05,"Chloroflexi","Chloroflexia","Chloroflexales","Oscillochloridaceae","Oscillochloris","Unassigned"
